Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,KMeans_Cluster
31.0,0,21.0,20.0,3.0,10.0,1,2,728.59,2.0,0.0,3
48.0,0,40.0,30.0,4.0,1.0,1,0,713.99,29.0,1.0,3
32.0,1,54.0,26.0,0.0,10.0,0,0,764.56,5.0,0.0,1
52.0,1,12.0,23.0,4.0,13.0,1,1,807.0,3.0,1.0,1
39.0,1,38.0,4.0,2.0,11.0,0,2,983.13,8.0,0.0,2
43.0,0,4.0,2.0,1.0,8.0,2,2,640.31,6.0,0.0,3
23.0,1,16.0,8.0,0.0,10.0,1,1,477.0,4.0,1.0,1
28.0,1,52.0,26.0,8.0,22.0,1,0,261.0,20.0,1.0,0
43.0,1,52.0,9.0,3.0,3.0,0,2,654.01,19.0,0.0,2
30.0,1,13.0,10.0,2.0,1.0,0,0,563.49,14.0,0.0,1
47.0,1,32.0,27.0,2.0,10.0,2,2,931.2,2.0,0.0,2
32.0,0,11.0,1.0,6.0,24.0,1,0,695.0,20.0,1.0,0
35.0,1,40.0,12.0,9.0,3.0,1,0,813.0,24.0,1.0,1
41.0,1,56.0,4.0,4.0,19.0,1,0,892.38,6.0,0.0,1
50.0,1,35.0,21.0,0.0,1.0,0,1,210.0,5.0,1.0,2
30.0,0,24.0,28.0,0.0,1.0,2,2,685.54,13.0,0.0,3
46.0,1,60.0,2.0,0.0,9.0,2,2,726.86,7.0,0.0,2
50.0,0,9.0,7.0,1.0,13.0,0,0,826.58,1.0,0.0,3
54.0,0,33.0,22.0,4.0,27.0,2,0,777.0,16.0,1.0,0
32.0,1,16.0,21.0,0.0,2.0,1,2,935.42,29.0,0.0,2
31.0,0,54.0,22.0,7.0,19.0,2,2,289.0,15.0,1.0,0
43.0,1,60.0,7.0,0.0,13.0,0,1,240.0,16.0,1.0,2
37.0,0,43.0,10.0,2.0,4.0,2,2,505.48,7.0,0.0,3
47.0,1,9.0,20.0,0.0,4.0,2,2,648.61,21.0,0.0,2
60.0,0,3.0,21.0,8.0,28.0,2,2,706.0,3.0,1.0,0
18.0,1,40.0,13.0,0.0,18.0,1,2,734.34,4.0,0.0,2
47.0,1,30.0,3.0,8.0,18.0,2,2,317.0,6.0,1.0,0
22.0,1,1.0,27.0,9.0,25.0,0,2,324.0,7.0,1.0,0
49.0,1,16.0,27.0,6.0,12.0,2,1,584.0,2.0,1.0,0
42.0,1,7.0,11.0,1.0,0.0,0,1,820.0,23.0,1.0,1
50.0,1,29.0,1.0,5.0,26.0,1,2,607.0,10.0,1.0,0
49.0,0,7.0,13.0,1.0,5.0,0,0,911.58,12.0,0.0,3
55.0,0,13.0,28.0,7.0,26.0,1,0,695.47,8.0,1.0,0
33.0,1,33.0,21.0,1.0,12.0,0,2,626.78,3.0,0.0,2
53.0,1,2.0,5.0,3.0,6.0,2,0,641.0,5.0,1.0,1
39.0,1,40.0,13.0,2.0,29.0,0,0,977.0,26.0,1.0,1
44.0,0,24.0,11.0,4.0,4.0,2,2,397.0,26.0,1.0,0
22.0,0,11.0,10.0,4.0,26.0,1,1,118.0,11.0,1.0,0
24.0,0,1.0,2.0,4.0,0.0,2,1,461.0,10.0,1.0,3
28.0,0,45.0,12.0,10.0,13.0,2,0,974.6,21.0,1.0,3
29.0,1,15.0,6.0,8.0,0.0,0,2,881.69,6.0,1.0,2
32.0,1,11.0,21.0,2.0,18.0,1,2,596.04,28.0,0.0,2
19.0,1,52.0,8.0,4.0,14.0,0,1,665.0,26.0,1.0,2
59.0,0,25.0,3.0,1.0,0.0,0,2,436.8,13.0,1.0,3
60.0,1,29.0,19.0,3.0,11.0,0,1,627.0,4.0,1.0,1
28.0,1,59.0,3.0,4.0,1.0,2,1,965.68,15.0,1.0,2
19.0,0,18.0,16.0,0.0,18.0,2,2,801.32,2.0,0.0,3
24.0,0,28.0,14.0,1.0,5.0,0,0,212.0,23.0,1.0,3
65.0,0,53.0,17.0,10.0,2.0,0,2,549.0,2.0,1.0,0
20.0,1,41.0,19.0,0.0,15.0,0,2,949.3,30.0,0.0,2
32.0,0,5.0,26.0,1.0,20.0,1,0,652.19,10.0,0.0,3
52.0,0,54.0,7.0,4.0,20.0,1,2,758.0,29.0,1.0,0
22.0,1,13.0,2.0,2.0,27.0,1,0,850.0,10.0,1.0,1
23.0,0,18.0,8.0,7.0,11.0,1,2,510.0,11.0,1.0,3
65.0,1,45.0,1.0,2.0,27.0,2,2,416.0,1.0,1.0,0
26.0,1,15.0,25.0,0.0,16.0,2,0,842.72,7.0,0.0,1
30.0,0,29.0,8.0,1.0,14.0,2,2,899.92,11.0,0.0,3
35.0,0,12.0,15.0,1.0,14.0,0,0,617.06,10.0,0.0,3
52.0,0,49.0,13.0,9.0,14.0,2,2,657.5,10.0,1.0,0
26.0,0,49.0,10.0,7.0,13.0,0,1,879.0,22.0,1.0,3
23.0,1,43.0,22.0,1.0,10.0,2,0,767.77,17.0,0.0,1
52.0,0,41.0,29.0,3.0,4.0,2,0,427.27,23.0,1.0,3
41.0,1,33.0,5.0,4.0,3.0,0,0,550.83,28.0,0.0,1
34.0,1,9.0,20.0,3.0,3.0,2,2,875.95,15.0,0.0,2
48.0,0,21.0,3.0,4.0,1.0,0,1,267.0,13.0,1.0,3
32.0,1,1.0,1.0,0.0,17.0,2,2,643.64,8.0,0.0,2
27.0,0,58.0,2.0,9.0,4.0,0,1,190.0,26.0,1.0,0
18.0,1,60.0,1.0,10.0,4.0,0,2,333.0,18.0,1.0,2
39.0,1,16.0,21.0,2.0,18.0,1,2,797.39,4.0,0.0,2
60.0,0,20.0,24.0,1.0,27.0,2,2,972.0,12.0,1.0,3
40.0,1,50.0,8.0,2.0,17.0,2,2,523.0,21.0,0.0,2
39.0,1,18.0,13.0,2.0,13.0,1,0,985.82,14.0,0.0,1
58.0,1,32.0,29.0,6.0,13.0,1,2,268.0,21.0,1.0,0
21.0,0,42.0,2.0,0.0,21.0,0,0,542.0,25.0,1.0,3
41.0,1,53.0,10.0,7.0,13.0,2,2,420.0,16.0,1.0,0
60.0,1,56.0,4.0,3.0,25.0,0,0,719.61,25.0,1.0,1
49.0,1,31.0,27.0,6.0,21.0,2,0,179.0,22.0,1.0,0
22.0,0,43.0,5.0,6.0,9.0,1,2,834.25,18.0,1.0,3
28.0,0,59.0,23.0,0.0,10.0,1,0,834.19,4.0,0.0,3
28.0,0,8.0,8.0,0.0,3.0,2,2,788.43,5.0,0.0,3
37.0,0,28.0,11.0,9.0,14.0,2,0,929.0,27.0,1.0,0
28.0,0,55.0,26.0,1.0,9.0,2,0,718.2,12.0,0.0,3
58.0,0,1.0,22.0,10.0,28.0,2,0,143.11,29.0,1.0,0
45.0,0,1.0,2.0,6.0,3.0,0,0,459.66,15.0,1.0,0
44.0,0,28.0,12.0,4.0,2.0,2,1,792.0,5.0,1.0,3
64.0,1,38.0,30.0,5.0,17.0,0,0,123.0,6.0,1.0,0
55.0,1,38.0,17.0,8.0,21.0,2,2,324.0,12.0,1.0,0
42.0,1,12.0,18.0,3.0,1.0,0,1,509.0,3.0,1.0,1
46.0,0,47.0,12.0,4.0,10.0,2,0,742.21,3.0,0.0,3
37.0,1,20.0,28.0,0.0,12.0,1,0,769.0,16.0,0.0,1
60.0,0,2.0,4.0,0.0,8.0,0,0,504.0,16.0,1.0,3
21.0,1,30.0,7.0,0.0,23.0,1,1,634.0,6.0,1.0,2
34.0,0,34.0,26.0,2.0,13.0,1,2,871.47,11.0,0.0,3
58.0,0,38.0,27.0,3.0,8.0,0,1,725.0,3.0,1.0,3
39.0,0,44.0,28.0,5.0,1.0,1,1,358.0,3.0,1.0,3
18.0,1,42.0,19.0,2.0,4.0,2,2,153.0,17.0,1.0,2
42.0,0,10.0,23.0,2.0,12.0,1,2,767.61,15.0,0.0,3
43.0,0,59.0,18.0,4.0,1.0,0,0,683.31,8.0,0.0,3
25.0,1,45.0,18.0,1.0,8.0,2,0,545.59,20.0,0.0,1
39.0,1,30.0,2.0,4.0,24.0,2,2,855.0,29.0,1.0,2
46.0,0,12.0,10.0,2.0,3.0,1,0,832.16,11.0,0.0,3
53.0,0,48.0,26.0,5.0,18.0,2,1,471.0,6.0,1.0,0
50.0,1,5.0,22.0,4.0,20.0,1,0,895.16,13.0,0.0,1
52.0,0,12.0,25.0,9.0,0.0,1,2,664.0,14.0,1.0,0
41.0,0,33.0,2.0,2.0,18.0,1,2,716.0,15.0,0.0,3
63.0,1,8.0,2.0,1.0,27.0,2,0,503.0,17.0,1.0,1
45.0,1,3.0,9.0,1.0,7.0,1,0,796.72,26.0,0.0,1
30.0,1,56.0,10.0,1.0,18.0,0,0,503.8,3.0,0.0,1
57.0,0,32.0,12.0,0.0,7.0,0,1,235.09,22.0,1.0,3
43.0,0,51.0,21.0,3.0,17.0,0,2,776.58,11.0,0.0,3
47.0,0,14.0,28.0,2.0,7.0,0,2,878.0,5.0,0.0,3
37.0,0,50.0,9.0,0.0,18.0,0,1,854.0,30.0,1.0,3
64.0,1,10.0,14.0,1.0,10.0,0,0,363.24,10.0,1.0,1
34.0,0,52.0,21.0,4.0,2.0,2,0,413.0,5.0,1.0,3
43.0,0,25.0,8.0,7.0,9.0,2,1,934.0,1.0,1.0,3
18.0,1,37.0,12.0,0.0,1.0,1,2,577.5,10.0,0.0,2
19.0,1,43.0,8.0,1.0,1.0,0,0,903.35,28.0,0.0,1
45.0,0,8.0,13.0,8.0,21.0,1,2,479.0,4.0,1.0,0
44.0,0,50.0,22.0,10.0,23.0,0,2,475.0,6.0,1.0,0
33.0,0,7.0,7.0,5.0,28.0,0,0,683.42,14.0,1.0,0
38.0,1,19.0,3.0,3.0,12.0,0,0,387.43,17.0,1.0,1
34.0,0,8.0,5.0,2.0,12.0,0,0,358.0,1.0,1.0,3
35.0,1,37.0,9.0,2.0,2.0,1,2,562.91,22.0,0.0,2
34.0,0,57.0,10.0,0.0,7.0,2,0,751.23,15.0,0.0,3
50.0,0,21.0,15.0,4.0,20.0,1,2,699.71,3.0,0.0,3
40.0,1,40.0,23.0,3.0,16.0,1,0,512.0,19.0,0.0,1
32.0,1,52.0,16.0,8.0,5.0,2,0,387.0,7.0,1.0,1
56.0,1,6.0,11.0,8.0,28.0,2,0,478.0,19.0,1.0,0
50.0,1,51.0,1.0,8.0,21.0,2,0,262.24,13.0,1.0,0
33.0,1,33.0,9.0,7.0,5.0,2,0,262.18,14.0,1.0,0
43.0,0,30.0,15.0,1.0,19.0,1,0,504.73,10.0,0.0,3
32.0,1,9.0,7.0,3.0,2.0,1,1,393.0,8.0,1.0,1
49.0,0,34.0,26.0,1.0,16.0,0,0,867.38,11.0,0.0,3
36.0,0,37.0,17.0,0.0,23.0,0,1,512.0,3.0,1.0,3
64.0,1,44.0,24.0,2.0,12.0,1,0,445.0,4.0,1.0,1
47.0,1,46.0,11.0,4.0,3.0,0,2,846.22,10.0,0.0,2
62.0,0,52.0,29.0,6.0,14.0,0,2,412.0,30.0,1.0,0
29.0,0,45.0,5.0,5.0,14.0,0,2,313.0,26.0,1.0,0
30.0,0,43.0,24.0,0.0,3.0,2,0,642.01,10.0,0.0,3
53.0,0,54.0,9.0,2.0,26.0,2,2,883.0,26.0,1.0,3
62.0,1,10.0,19.0,7.0,21.0,1,0,325.0,12.0,1.0,0
27.0,0,38.0,13.0,2.0,11.0,2,2,743.22,7.0,0.0,3
42.0,1,38.0,23.0,0.0,2.0,0,0,983.0,7.0,0.0,1
33.0,0,23.0,16.0,1.0,0.0,2,2,671.16,9.0,0.0,3
42.0,1,48.0,23.0,1.0,11.0,1,0,851.53,21.0,0.0,1
33.0,0,28.0,12.0,8.0,8.0,2,2,141.09,16.0,1.0,0
32.0,1,18.0,7.0,10.0,10.0,2,1,610.0,1.0,1.0,0
42.0,0,4.0,23.0,0.0,28.0,2,1,445.18,19.0,1.0,3
46.0,1,4.0,20.0,4.0,14.0,2,2,870.49,24.0,0.0,2
39.0,1,38.0,4.0,1.0,8.0,2,1,237.0,19.0,1.0,2
28.0,0,18.0,5.0,8.0,3.0,2,0,401.43,25.0,1.0,0
56.0,0,60.0,30.0,6.0,23.0,0,0,972.0,13.0,1.0,3
28.0,1,8.0,14.0,2.0,17.0,2,2,886.91,30.0,0.0,2
39.0,1,29.0,23.0,1.0,18.0,2,0,957.5,10.0,0.0,1
56.0,1,36.0,8.0,4.0,16.0,0,1,175.0,22.0,1.0,0
50.0,1,15.0,21.0,1.0,18.0,2,0,900.72,18.0,0.0,1
58.0,1,41.0,13.0,5.0,4.0,0,2,222.0,15.0,1.0,0
46.0,0,25.0,28.0,1.0,18.0,0,0,328.28,3.0,1.0,3
45.0,0,12.0,15.0,10.0,26.0,1,1,711.0,8.0,1.0,0
46.0,0,44.0,14.0,2.0,9.0,1,0,785.18,15.0,0.0,3
36.0,1,10.0,8.0,0.0,10.0,0,0,985.65,15.0,0.0,1
53.0,0,11.0,13.0,8.0,5.0,2,1,780.0,7.0,1.0,3
36.0,1,9.0,18.0,10.0,10.0,0,0,201.0,28.0,1.0,0
43.0,1,46.0,10.0,7.0,16.0,1,2,819.0,12.0,1.0,2
50.0,1,10.0,5.0,2.0,9.0,2,2,769.64,14.0,0.0,2
32.0,1,52.0,12.0,2.0,17.0,0,2,747.1,15.0,0.0,2
42.0,1,31.0,27.0,0.0,26.0,2,0,627.0,3.0,1.0,1
60.0,1,25.0,21.0,2.0,13.0,0,2,789.21,6.0,1.0,2
48.0,0,41.0,15.0,9.0,19.0,2,0,630.0,13.0,1.0,0
18.0,1,7.0,11.0,6.0,20.0,1,2,855.0,30.0,1.0,2
57.0,0,55.0,4.0,2.0,0.0,2,1,650.0,28.0,1.0,3
30.0,0,23.0,3.0,10.0,26.0,1,0,514.0,22.0,1.0,0
18.0,0,25.0,21.0,6.0,13.0,1,2,646.0,22.0,1.0,3
37.0,1,35.0,11.0,3.0,3.0,1,2,935.29,13.0,0.0,2
22.0,1,16.0,20.0,0.0,12.0,0,0,954.12,10.0,0.0,1
60.0,1,44.0,14.0,0.0,29.0,1,1,357.0,25.0,1.0,0
20.0,0,59.0,8.0,2.0,9.0,0,0,726.99,13.0,0.0,3
27.0,0,4.0,25.0,10.0,18.0,2,1,254.0,8.0,1.0,0
48.0,1,41.0,13.0,3.0,10.0,1,0,891.34,12.0,0.0,1
24.0,1,5.0,5.0,10.0,6.0,2,1,125.2,18.0,1.0,0
47.0,1,41.0,24.0,8.0,26.0,0,0,300.59,9.0,1.0,0
39.0,0,7.0,1.0,2.0,7.0,1,2,666.13,1.0,0.0,3
23.0,1,12.0,26.0,1.0,1.0,1,2,218.0,30.0,1.0,2
41.0,0,37.0,20.0,2.0,13.0,1,2,615.68,1.0,0.0,3
59.0,0,40.0,30.0,5.0,14.0,1,1,141.0,7.0,1.0,0
45.0,1,19.0,30.0,1.0,3.0,0,2,561.94,27.0,0.0,2
31.0,1,17.0,22.0,6.0,23.0,1,0,635.49,2.0,1.0,1
40.0,0,48.0,18.0,7.0,17.0,2,0,271.0,14.0,1.0,0
31.0,1,21.0,2.0,1.0,24.0,1,0,188.0,10.0,1.0,1
46.0,0,11.0,15.0,5.0,24.0,2,1,448.0,26.0,1.0,0
55.0,1,1.0,15.0,2.0,20.0,0,1,559.0,6.0,1.0,1
46.0,1,43.0,25.0,2.0,13.0,2,2,807.48,27.0,0.0,2
34.0,0,58.0,27.0,3.0,0.0,0,0,903.58,9.0,0.0,3
25.0,1,39.0,11.0,1.0,19.0,0,2,909.02,2.0,0.0,2
27.0,1,21.0,7.0,0.0,2.0,2,1,884.28,18.0,1.0,1
38.0,0,11.0,12.0,2.0,5.0,2,0,789.73,3.0,0.0,3
49.0,1,9.0,8.0,1.0,18.0,2,2,937.78,29.0,0.0,2
59.0,0,32.0,7.0,10.0,27.0,2,2,617.0,2.0,1.0,0
35.0,1,9.0,26.0,3.0,15.0,0,0,574.68,12.0,0.0,1
21.0,1,15.0,22.0,1.0,14.0,0,0,805.5,7.0,0.0,1
54.0,0,24.0,5.0,5.0,17.0,1,0,873.84,22.0,1.0,0
37.0,0,19.0,20.0,1.0,4.0,1,2,324.0,25.0,1.0,3
36.0,1,50.0,5.0,0.0,17.0,0,0,582.31,27.0,0.0,1
30.0,0,36.0,20.0,0.0,17.0,2,0,618.14,2.0,0.0,3
31.0,1,3.0,4.0,0.0,4.0,1,2,699.22,25.0,0.0,2
20.0,1,54.0,10.0,2.0,7.0,2,2,790.86,3.0,0.0,2
27.0,0,15.0,14.0,2.0,25.0,0,2,637.0,7.0,1.0,3
56.0,0,18.0,18.0,0.0,2.0,2,0,779.0,27.0,1.0,3
28.0,1,1.0,23.0,6.0,3.0,0,1,219.0,28.0,1.0,0
43.0,1,35.0,5.0,3.0,17.0,0,0,663.91,3.0,0.0,1
42.0,0,26.0,10.0,6.0,20.0,0,1,113.07,18.0,1.0,0
48.0,1,25.0,18.0,2.0,9.0,1,0,683.26,29.0,0.0,1
48.0,1,8.0,12.0,0.0,4.0,0,2,683.42,25.0,0.0,2
21.0,1,53.0,28.0,7.0,12.0,1,1,516.0,17.0,1.0,2
48.0,1,10.0,3.0,0.0,19.0,0,0,697.56,11.0,0.0,1
46.0,0,43.0,3.0,3.0,5.0,1,2,818.65,7.0,0.0,3
40.0,1,24.0,24.0,3.0,16.0,1,2,853.6,22.0,0.0,2
26.0,1,11.0,30.0,1.0,2.0,0,0,713.91,19.0,0.0,1
35.0,1,20.0,25.0,3.0,17.0,1,0,624.96,13.0,0.0,1
64.0,1,29.0,22.0,5.0,21.0,2,1,685.0,21.0,1.0,0
19.0,1,57.0,3.0,6.0,9.0,2,0,444.0,22.0,1.0,1
58.0,1,6.0,26.0,3.0,23.0,2,2,645.0,19.0,1.0,2
51.0,1,3.0,5.0,5.0,14.0,1,2,553.12,1.0,1.0,2
26.0,0,11.0,17.0,2.0,1.0,1,2,678.65,8.0,0.0,3
50.0,0,18.0,22.0,0.0,0.0,2,0,740.27,12.0,0.0,3
63.0,1,20.0,7.0,6.0,25.0,1,1,576.0,21.0,1.0,0
49.0,0,3.0,27.0,2.0,8.0,2,0,426.0,4.0,1.0,3
41.0,1,37.0,27.0,1.0,16.0,2,2,675.17,21.0,0.0,2
30.0,1,18.0,26.0,1.0,18.0,1,2,514.45,2.0,0.0,2
21.0,1,50.0,22.0,10.0,11.0,2,0,232.0,24.0,1.0,0
30.0,0,47.0,27.0,2.0,4.0,1,2,796.2,3.0,0.0,3
50.0,0,17.0,15.0,2.0,8.0,0,0,899.77,11.0,0.0,3
49.0,0,54.0,23.0,1.0,23.0,0,2,296.08,26.0,1.0,0
41.0,0,8.0,30.0,7.0,22.0,0,0,369.0,29.0,1.0,0
48.0,1,29.0,21.0,4.0,16.0,1,2,976.8,13.0,0.0,2
36.0,0,6.0,5.0,0.0,6.0,2,0,743.5,13.0,0.0,3
34.0,0,19.0,14.0,5.0,6.0,2,0,733.0,22.0,1.0,3
44.0,0,6.0,25.0,2.0,7.0,0,0,800.04,7.0,0.0,3
41.0,0,57.0,10.0,1.0,11.0,2,0,611.3,5.0,0.0,3
40.0,1,15.0,27.0,8.0,6.0,0,2,473.4,28.0,1.0,0
34.0,1,13.0,2.0,2.0,30.0,2,2,209.09,3.0,1.0,0
27.0,1,53.0,4.0,6.0,5.0,1,0,751.09,20.0,1.0,1
23.0,1,13.0,26.0,1.0,18.0,2,0,745.15,13.0,0.0,1
19.0,1,34.0,5.0,8.0,24.0,0,0,513.27,14.0,1.0,0
48.0,1,23.0,19.0,9.0,14.0,0,1,850.0,10.0,1.0,0
35.0,0,25.0,14.0,2.0,19.0,1,2,546.8,2.0,0.0,3
39.0,1,55.0,11.0,1.0,16.0,2,2,979.79,6.0,0.0,2
47.0,1,41.0,5.0,7.0,5.0,1,2,393.0,2.0,1.0,2
60.0,1,52.0,24.0,9.0,26.0,2,2,620.0,27.0,1.0,0
40.0,1,46.0,11.0,6.0,28.0,1,2,982.0,23.0,1.0,2
43.0,1,8.0,25.0,3.0,1.0,1,0,620.04,4.0,0.0,1
24.0,1,43.0,13.0,2.0,11.0,0,2,964.1,15.0,0.0,2
36.0,1,42.0,4.0,1.0,0.0,2,0,930.89,15.0,0.0,1
49.0,1,16.0,16.0,1.0,8.0,2,0,786.87,20.0,0.0,1
37.0,1,47.0,11.0,2.0,16.0,0,0,993.57,17.0,0.0,1
19.0,0,21.0,22.0,0.0,4.0,1,2,636.14,3.0,0.0,3
35.0,1,50.0,22.0,7.0,14.0,1,0,950.0,11.0,1.0,1
59.0,1,16.0,30.0,5.0,1.0,0,0,916.98,19.0,1.0,1
62.0,0,13.0,23.0,9.0,24.0,0,0,576.85,24.0,1.0,0
34.0,0,60.0,1.0,3.0,9.0,1,1,385.0,23.0,1.0,3
36.0,1,11.0,20.0,2.0,25.0,2,2,719.0,21.0,1.0,2
22.0,0,23.0,7.0,1.0,20.0,1,0,900.0,21.0,1.0,3
60.0,1,6.0,23.0,10.0,30.0,2,1,880.0,29.0,1.0,0
53.0,1,47.0,3.0,4.0,11.0,0,2,610.0,16.0,1.0,2
54.0,0,48.0,9.0,3.0,28.0,2,2,844.0,18.0,1.0,3
40.0,0,52.0,26.0,4.0,7.0,2,0,698.43,8.0,0.0,3
47.0,1,17.0,23.0,0.0,4.0,1,0,849.3,1.0,0.0,1
32.0,0,57.0,9.0,7.0,5.0,0,1,771.0,27.0,1.0,3
29.0,0,30.0,14.0,7.0,17.0,1,1,987.0,8.0,1.0,3
44.0,1,50.0,11.0,0.0,21.0,1,0,712.0,1.0,1.0,1
31.0,0,23.0,28.0,0.0,5.0,1,2,882.7,2.0,0.0,3
50.0,1,21.0,20.0,10.0,25.0,2,0,587.0,1.0,1.0,0
47.0,1,42.0,21.0,0.0,20.0,1,2,706.16,20.0,0.0,2
28.0,1,3.0,28.0,4.0,11.0,1,0,433.0,7.0,1.0,1
48.0,1,19.0,29.0,3.0,10.0,1,1,805.98,7.0,1.0,1
46.0,0,10.0,5.0,5.0,7.0,0,1,271.0,26.0,1.0,0
20.0,1,51.0,25.0,0.0,17.0,0,2,990.15,26.0,0.0,2
42.0,1,58.0,5.0,4.0,9.0,2,0,721.74,1.0,0.0,1
62.0,0,22.0,5.0,4.0,8.0,1,2,543.0,26.0,1.0,0
38.0,0,15.0,14.0,6.0,0.0,0,2,260.0,22.0,1.0,0
64.0,0,20.0,20.0,6.0,7.0,1,1,263.0,2.0,1.0,0
31.0,0,24.0,20.0,1.0,12.0,0,0,512.1,15.0,0.0,3
24.0,0,56.0,22.0,4.0,15.0,1,1,989.65,16.0,1.0,3
46.0,0,17.0,16.0,0.0,11.0,0,0,764.07,10.0,0.0,3
38.0,1,28.0,22.0,0.0,3.0,1,0,653.59,1.0,0.0,1
24.0,1,13.0,26.0,9.0,2.0,0,0,254.0,20.0,1.0,0
34.0,1,57.0,15.0,1.0,20.0,2,2,620.33,7.0,0.0,2
33.0,0,5.0,18.0,8.0,6.0,2,1,539.31,20.0,1.0,0
31.0,0,9.0,11.0,8.0,5.0,2,1,968.0,9.0,1.0,3
63.0,1,32.0,8.0,10.0,27.0,1,2,661.0,10.0,1.0,0
46.0,1,17.0,23.0,1.0,20.0,0,0,815.6,9.0,0.0,1
40.0,1,35.0,27.0,0.0,20.0,0,0,881.43,26.0,0.0,1
26.0,0,29.0,30.0,1.0,17.0,0,2,535.37,10.0,0.0,3
37.0,0,7.0,17.0,7.0,19.0,1,1,626.0,6.0,1.0,0
42.0,1,59.0,3.0,2.0,9.0,0,1,562.0,22.0,1.0,2
27.0,1,2.0,18.0,10.0,19.0,0,2,765.0,27.0,1.0,0
62.0,1,16.0,26.0,0.0,11.0,0,0,340.0,15.0,1.0,1
36.0,1,46.0,8.0,0.0,12.0,1,2,718.35,1.0,0.0,2
36.0,1,55.0,26.0,1.0,4.0,2,0,892.85,10.0,0.0,1
44.0,1,11.0,21.0,4.0,16.0,1,2,853.77,9.0,0.0,2
24.0,0,39.0,13.0,7.0,8.0,0,0,473.0,6.0,1.0,3
26.0,1,31.0,11.0,7.0,17.0,2,1,577.0,10.0,1.0,0
39.0,1,23.0,28.0,10.0,11.0,1,0,726.87,29.0,1.0,0
55.0,0,34.0,22.0,6.0,11.0,2,1,360.0,19.0,1.0,0
34.0,0,11.0,4.0,3.0,10.0,2,0,960.42,3.0,0.0,3
47.0,1,20.0,23.0,8.0,23.0,2,1,252.0,21.0,1.0,0
40.0,0,50.0,27.0,8.0,2.0,1,2,451.8,6.0,1.0,3
59.0,1,30.0,12.0,10.0,18.0,0,1,285.0,17.0,1.0,0
37.0,0,32.0,20.0,3.0,12.0,0,0,778.5,8.0,0.0,3
21.0,1,51.0,2.0,2.0,17.0,2,0,594.13,26.0,0.0,1
41.0,0,31.0,5.0,4.0,3.0,1,0,794.59,4.0,0.0,3
55.0,0,7.0,30.0,4.0,13.0,1,0,745.0,21.0,1.0,3
60.0,1,28.0,9.0,9.0,20.0,0,2,238.0,3.0,1.0,0
19.0,1,31.0,24.0,4.0,28.0,1,0,396.0,3.0,1.0,1
43.0,0,39.0,13.0,3.0,6.0,2,0,524.97,1.0,0.0,3
33.0,1,31.0,19.0,0.0,2.0,1,0,613.47,15.0,0.0,1
47.0,1,22.0,11.0,0.0,14.0,1,0,518.04,2.0,0.0,1
47.0,1,23.0,26.0,1.0,12.0,1,0,815.31,20.0,0.0,1
37.0,1,23.0,27.0,1.0,13.0,2,2,876.23,19.0,0.0,2
31.0,0,56.0,13.0,9.0,17.0,0,1,594.0,14.0,1.0,0
18.0,0,29.0,3.0,1.0,16.0,0,0,913.98,11.0,0.0,3
63.0,0,9.0,21.0,10.0,26.0,1,1,330.0,16.0,1.0,0
30.0,1,50.0,25.0,8.0,13.0,1,1,410.0,30.0,1.0,0
30.0,0,47.0,6.0,2.0,11.0,1,1,579.0,25.0,1.0,3
30.0,1,57.0,22.0,1.0,13.0,1,2,763.94,23.0,0.0,2
21.0,0,7.0,7.0,8.0,22.0,2,0,617.0,24.0,1.0,0
30.0,1,1.0,20.0,9.0,15.0,0,2,827.0,11.0,1.0,2
25.0,1,27.0,23.0,8.0,23.0,0,2,566.52,7.0,1.0,0
25.0,1,15.0,30.0,3.0,13.0,0,0,647.0,18.0,1.0,1
26.0,1,45.0,26.0,0.0,16.0,0,2,566.93,21.0,0.0,2
40.0,0,35.0,12.0,2.0,24.0,1,1,736.82,22.0,1.0,3
27.0,0,31.0,7.0,0.0,14.0,1,0,638.26,14.0,0.0,3
56.0,1,32.0,21.0,4.0,25.0,1,0,266.59,7.0,1.0,0
37.0,0,21.0,26.0,3.0,1.0,0,1,696.0,19.0,1.0,3
18.0,0,59.0,3.0,0.0,16.0,2,2,968.94,15.0,0.0,3
22.0,1,7.0,3.0,10.0,30.0,0,2,594.04,10.0,1.0,0
25.0,1,40.0,17.0,1.0,0.0,0,2,708.75,15.0,0.0,2
31.0,1,23.0,26.0,1.0,11.0,2,0,846.23,23.0,0.0,1
37.0,0,30.0,18.0,4.0,5.0,2,0,163.0,3.0,1.0,3
24.0,1,8.0,7.0,1.0,9.0,0,2,773.0,12.0,0.0,2
54.0,0,14.0,17.0,0.0,12.0,2,0,912.0,12.0,1.0,3
43.0,0,30.0,23.0,7.0,1.0,0,1,175.0,4.0,1.0,0
40.0,1,26.0,7.0,2.0,21.0,1,0,893.08,10.0,1.0,1
37.0,0,37.0,24.0,1.0,3.0,1,0,504.05,14.0,0.0,3
39.0,0,10.0,11.0,10.0,3.0,2,0,759.0,12.0,1.0,3
39.0,1,33.0,21.0,0.0,20.0,1,2,950.9,25.0,0.0,2
48.0,1,8.0,22.0,0.0,11.0,1,0,798.03,22.0,0.0,1
23.0,0,47.0,21.0,7.0,27.0,1,2,117.0,15.0,1.0,0
